company_size,remote_ratio,years_experience,benefits_score,education_encoded,experience_level_encoded,is_international,loc_Austria,loc_Finland,loc_France,loc_Germany,loc_Ireland,loc_Netherlands,industry_Consulting,industry_Education,industry_Energy,industry_Finance,industry_Gaming,industry_Government,industry_Healthcare,industry_Manufacturing,industry_Media,industry_Real Estate,industry_Retail,industry_Technology,industry_Telecommunications,industry_Transportation,employment_type_FL,employment_type_FT,employment_type_PT,job_title_AI Consultant,job_title_AI Product Manager,job_title_AI Research Scientist,job_title_AI Software Engineer,job_title_AI Specialist,job_title_Autonomous Systems Engineer,job_title_Computer Vision Engineer,job_title_Data Analyst,job_title_Data Engineer,job_title_Data Scientist,job_title_Deep Learning Engineer,job_title_Head of AI,job_title_ML Ops Engineer,job_title_Machine Learning Engineer,job_title_Machine Learning Researcher,job_title_NLP Engineer,job_title_Principal Data Scientist,job_title_Research Scientist,job_title_Robotics Engineer,skill_Python,skill_SQL,skill_TensorFlow,skill_Kubernetes,skill_Scala,skill_Linux,skill_PyTorch,skill_Git,skill_Java,skill_Tableau,skill_Hadoop,skill_GCP,skill_R,skill_Data_Visualization,skill_Computer_Vision,skill_Deep_Learning,skill_Spark,skill_MLOps,skill_Azure,skill_NLP,salary_EUR
1,1.0,18,7.0,3,3,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,223712.72
0,0.5,9,9.8,2,2,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,95041.76
0,0.5,0,8.5,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,47127.52
1,0.0,4,7.0,1,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,62047.04
2,0.5,1,6.4,3,0,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,57298.56
2,0.0,18,6.2,1,3,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,167090.88
2,0.5,14,7.9,0,3,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,178343.44
2,0.5,3,7.7,2,1,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,68962.08
2,1.0,6,7.1,0,2,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,149772.48
1,1.0,1,7.7,0,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,42636.0
0,0.0,1,9.1,1,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,56180.96
0,0.0,3,5.6,1,1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,50284.96
2,0.5,9,8.2,3,2,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,95141.2
1,0.0,1,8.2,0,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,39211.92
1,1.0,19,8.2,0,3,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,130442.4
1,0.0,2,9.6,3,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,75412.48
0,0.0,3,6.2,2,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51554.8
0,0.0,4,6.6,3,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,55709.28
2,0.5,4,5.9,3,1,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,62836.4
1,1.0,2,5.8,1,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,83856.08
0,0.5,8,6.3,3,2,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,73514.32
1,0.5,16,5.3,2,3,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,87635.68000000001
0,0.0,5,8.2,0,2,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,78335.84
0,0.0,2,7.5,1,1,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50705.6
0,1.0,14,8.7,2,3,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,126610.88
2,1.0,3,5.5,0,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,68940.08
1,0.0,2,7.6,3,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,88124.08
0,0.5,3,7.2,0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,43192.16
2,0.5,10,5.4,1,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,144225.84
1,0.0,5,6.8,0,2,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,122433.52
0,1.0,1,9.9,2,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,42646.56
1,0.5,19,7.6,1,3,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,162578.24
1,1.0,8,6.5,3,2,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,130148.48
2,0.0,3,5.8,2,1,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,63325.68
0,0.0,6,7.6,3,2,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,65666.48
1,1.0,2,5.3,2,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,94427.52
1,0.0,6,5.5,0,2,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,87901.44
2,0.5,9,5.6,3,2,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,103969.36
0,0.5,7,6.1,2,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,58491.840000000004
0,0.0,15,5.5,2,3,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,94350.96
2,0.5,8,8.3,3,2,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,85714.64
0,0.5,0,7.6,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,59670.16
1,0.0,7,7.8,1,2,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,64570.88
2,0.5,6,9.1,2,2,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,109117.36
2,1.0,7,5.4,2,2,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,99986.48
2,0.0,15,9.1,1,3,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,171552.48
0,0.0,4,8.5,2,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,49137.44
2,1.0,6,8.9,0,2,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,103687.76
0,0.5,17,7.0,3,3,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,86519.84
1,1.0,0,6.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,61396.72
2,1.0,3,6.5,1,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,102519.12
0,1.0,3,8.3,3,1,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,78270.72
2,1.0,3,7.0,1,1,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,82201.68000000001
1,0.0,2,8.1,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,62795.04
1,0.5,4,8.7,0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,52708.48
0,0.5,17,7.6,1,3,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,154654.72
2,1.0,2,5.6,3,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,87863.6
1,0.0,0,6.8,3,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,31977.44
2,0.5,0,7.9,3,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,75099.2
0,0.0,5,8.0,0,2,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,65383.12
1,1.0,13,6.1,2,3,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,140481.44
1,0.0,0,9.6,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,58388.88
1,1.0,18,8.7,3,3,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,91879.92
0,0.5,7,9.4,3,2,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,67611.28
0,0.0,1,6.6,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,51274.96
1,0.5,17,6.5,1,3,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,146918.64
2,1.0,9,7.0,3,2,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,74147.04
2,0.0,5,7.9,0,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,88792.0
0,0.5,2,6.9,3,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,75428.32
0,0.5,9,9.0,1,2,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,76737.76
2,0.5,4,7.0,1,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,56146.64
0,1.0,9,9.5,2,2,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,64716.96
2,0.5,13,7.4,1,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,231956.56
1,0.5,14,7.9,0,3,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,149842.88
1,0.5,4,8.6,0,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,68068.0
0,0.5,4,8.0,2,1,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,74616.96
0,0.0,7,9.8,3,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,104849.36
1,0.0,5,6.6,3,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,132549.12
1,0.0,2,8.9,3,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,50239.2
1,1.0,0,6.6,3,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,44985.6
0,0.5,14,8.5,0,3,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,120197.44
2,0.0,4,9.5,2,1,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,61682.72
1,0.0,0,5.8,3,0,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32767.68
1,0.0,1,5.7,3,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,70358.64
1,1.0,14,6.2,0,3,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,182817.36000000002
1,1.0,4,5.1,2,1,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,81357.76
0,1.0,13,8.3,2,3,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,85992.72
1,0.0,0,8.8,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,58279.76
2,0.0,19,7.7,1,3,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,154094.16
1,0.0,0,9.4,3,0,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,52132.96
